searched_name,status,openalex_id,display_name,works_api_url,h_index,works_count,country_code
Riccardo Di Clemente,200,https://openalex.org/A5091533231,Riccardo Di Clemente,https://api.openalex.org/works?filter=author.id:A5091533231,12.0,53.0,
Riccardo Gallotti,200,https://openalex.org/A5059223686,Riccardo Gallotti,https://api.openalex.org/works?filter=author.id:A5059223686,21.0,89.0,
Richard Cannon,200,https://openalex.org/A5111619738,Richard O. Cannon,https://api.openalex.org/works?filter=author.id:A5111619738,74.0,230.0,
Richard Johansson,200,https://openalex.org/A5079881269,Richard Johansson,https://api.openalex.org/works?filter=author.id:A5079881269,23.0,159.0,
Richard Öhrvall,200,https://openalex.org/A5045466222,Richard Öhrvall,https://api.openalex.org/works?filter=author.id:A5045466222,12.0,65.0,
Robert Fluegge,200,https://openalex.org/A5085091147,Robert B. Fluegge,https://api.openalex.org/works?filter=author.id:A5085091147,4.0,7.0,
Robert Helmrich,200,https://openalex.org/A5036782945,Robert Helmrich,https://api.openalex.org/works?filter=author.id:A5036782945,8.0,52.0,
Robert Jankowski,200,https://openalex.org/A5032478403,Robert Jankowski,https://api.openalex.org/works?filter=author.id:A5032478403,44.0,284.0,
Robert Paluch,200,https://openalex.org/A5065140311,Robert Paluch,https://api.openalex.org/works?filter=author.id:A5065140311,5.0,14.0,
Robert West,200,https://openalex.org/A5059645286,Robert West,https://api.openalex.org/works?filter=author.id:A5059645286,132.0,2617.0,
Roberta Sinatra,200,https://openalex.org/A5056242621,Roberta Sinatra,https://api.openalex.org/works?filter=author.id:A5056242621,30.0,85.0,
Roberto Cantillan Carrasco,200,https://openalex.org/A5023025001,Roberto Cantillan Carrasco,https://api.openalex.org/works?filter=author.id:A5023025001,0.0,2.0,
Roberto Gillmore,200,https://openalex.org/A5030056138,Roberto Gillmore,https://api.openalex.org/works?filter=author.id:A5030056138,1.0,3.0,
Roberto Ulloa,200,https://openalex.org/A5035734289,Roberto Ulloa,https://api.openalex.org/works?filter=author.id:A5035734289,13.0,85.0,
Robin Forsberg,200,https://openalex.org/A5120281370,Robin Forsberg,https://api.openalex.org/works?filter=author.id:A5120281370,0.0,2.0,
Robin Na,200,https://openalex.org/A5041535475,Naihua Duan,https://api.openalex.org/works?filter=author.id:A5041535475,84.0,353.0,
Roger Wattenhofer,200,https://openalex.org/A5078339613,Roger Wattenhofer,https://api.openalex.org/works?filter=author.id:A5078339613,67.0,875.0,
Rohan Raju,200,https://openalex.org/A5008734987,Shibendu Shekhar Roy,https://api.openalex.org/works?filter=author.id:A5008734987,31.0,352.0,
Roman David Ventzke,200,,,,,,
Roman Senninger,200,https://openalex.org/A5067897386,Roman Senninger,https://api.openalex.org/works?filter=author.id:A5067897386,12.0,96.0,
Ronald E. Robertson,200,https://openalex.org/A5073774344,Ronald E. Robertson,https://api.openalex.org/works?filter=author.id:A5073774344,18.0,56.0,
Rosa Ellen Lavelle-Hill,200,https://openalex.org/A5061629163,Rosa Lavelle-Hill,https://api.openalex.org/works?filter=author.id:A5061629163,8.0,35.0,
Rosa M. Navarrete,200,https://openalex.org/A5010084651,Rosa M. Navarrete,https://api.openalex.org/works?filter=author.id:A5010084651,7.0,21.0,
Rossana Mastrandrea,200,https://openalex.org/A5058144931,Rossana Mastrandrea,https://api.openalex.org/works?filter=author.id:A5058144931,13.0,47.0,
Ruben L. Bach,200,https://openalex.org/A5058847520,Ruben L. Bach,https://api.openalex.org/works?filter=author.id:A5058847520,14.0,67.0,
Ruggero Marino Lazzaroni,200,https://openalex.org/A5113390774,Ruggero Marino Lazzaroni,https://api.openalex.org/works?filter=author.id:A5113390774,1.0,2.0,
Rui Mata,200,https://openalex.org/A5042234223,Rui Mata,https://api.openalex.org/works?filter=author.id:A5042234223,40.0,179.0,
Ruining He,200,https://openalex.org/A5109587088,Ruining He,https://api.openalex.org/works?filter=author.id:A5109587088,18.0,30.0,
Ruiqing Han,200,https://openalex.org/A5110552453,Rongxiang Han,https://api.openalex.org/works?filter=author.id:A5110552453,26.0,58.0,
Ruiyao Liu,200,https://openalex.org/A5042045761,Ruiyao Liu,https://api.openalex.org/works?filter=author.id:A5042045761,11.0,38.0,
Ruud Luijkx,200,https://openalex.org/A5074231430,Ruud Luijkx,https://api.openalex.org/works?filter=author.id:A5074231430,30.0,175.0,
Ryan E. Langendorf,200,https://openalex.org/A5072646992,Ryan E. Langendorf,https://api.openalex.org/works?filter=author.id:A5072646992,8.0,25.0,
Ryan Whalen,200,https://openalex.org/A5086442008,Richard E. Whalen,https://api.openalex.org/works?filter=author.id:A5086442008,45.0,146.0,
Ryo Adachi,200,https://openalex.org/A5044908628,Yoichi Yatsu,https://api.openalex.org/works?filter=author.id:A5044908628,26.0,187.0,
Ryo Sasaki,200,https://openalex.org/A5016665259,Ryo Sasaki,https://api.openalex.org/works?filter=author.id:A5016665259,23.0,211.0,
Ryo Yokoi,200,https://openalex.org/A5050859650,Ryo Yokoi,https://api.openalex.org/works?filter=author.id:A5050859650,3.0,17.0,
Ryoma Adachi,200,https://openalex.org/A5040234749,Marcelo Ryoma Adachi,https://api.openalex.org/works?filter=author.id:A5040234749,1.0,1.0,
Ryosuke Harakawa,200,https://openalex.org/A5023942291,Ryosuke Harakawa,https://api.openalex.org/works?filter=author.id:A5023942291,9.0,73.0,
Ryosuke Yamanishi,200,https://openalex.org/A5069311949,Ryosuke Yamanishi,https://api.openalex.org/works?filter=author.id:A5069311949,8.0,121.0,
Ryuma Shineha,200,https://openalex.org/A5028783703,Ryuma Shineha,https://api.openalex.org/works?filter=author.id:A5028783703,9.0,33.0,
Sabin Roman,200,https://openalex.org/A5073010651,Sabin Roman,https://api.openalex.org/works?filter=author.id:A5073010651,8.0,21.0,
Sabina J Tomkins,200,https://openalex.org/A5046305810,Sabina Tomkins,https://api.openalex.org/works?filter=author.id:A5046305810,7.0,45.0,
Saeedeh Mohammadi,200,https://openalex.org/A5019811597,Somayyeh Mohammadi,https://api.openalex.org/works?filter=author.id:A5019811597,14.0,123.0,
Saffron O'Neill,200,https://openalex.org/A5071226975,Saffron O’Neill,https://api.openalex.org/works?filter=author.id:A5071226975,36.0,91.0,
Sagar Kumar,200,https://openalex.org/A5069227151,Smita Mohanty,https://api.openalex.org/works?filter=author.id:A5069227151,66.0,559.0,
Salah Zrigui,200,https://openalex.org/A5022030754,Salah Zrigui,https://api.openalex.org/works?filter=author.id:A5022030754,6.0,25.0,
Salsabil Arabi,200,https://openalex.org/A5005902842,Salsabil Arabi,https://api.openalex.org/works?filter=author.id:A5005902842,3.0,9.0,
Salsabil Salah,200,https://openalex.org/A5103805258,Salsabil Salah,https://api.openalex.org/works?filter=author.id:A5103805258,1.0,1.0,
Sam Jeffers,200,https://openalex.org/A5120484800,Sam Jeffers,https://api.openalex.org/works?filter=author.id:A5120484800,0.0,1.0,
Sam Zhang,200,https://openalex.org/A5061970875,Sam Zhang,https://api.openalex.org/works?filter=author.id:A5061970875,70.0,669.0,
Samantha D'Alonzo,200,https://openalex.org/A5025259559,Samantha D'Alonzo,https://api.openalex.org/works?filter=author.id:A5025259559,3.0,4.0,
Samantha Dies,200,https://openalex.org/A5107589438,Samantha Dies,https://api.openalex.org/works?filter=author.id:A5107589438,0.0,1.0,
Samantha Gold,200,https://openalex.org/A5077416098,Samantha Gold,https://api.openalex.org/works?filter=author.id:A5077416098,3.0,4.0,
Samantha Vilkins,200,https://openalex.org/A5052234409,Samantha Vilkins,https://api.openalex.org/works?filter=author.id:A5052234409,5.0,18.0,
Samar Haider,200,https://openalex.org/A5020790791,Samar Haider,https://api.openalex.org/works?filter=author.id:A5020790791,3.0,14.0,
Sami Alexej Nenno,200,,,,,,
Samsun Knight,200,https://openalex.org/A5103911177,Samsun Knight,https://api.openalex.org/works?filter=author.id:A5103911177,3.0,5.0,
Samuel Fraiberger,200,https://openalex.org/A5075585231,Samuel P. Fraiberger,https://api.openalex.org/works?filter=author.id:A5075585231,16.0,54.0,
Samuel Gosling,200,https://openalex.org/A5077287995,Samuel D. Gosling,https://api.openalex.org/works?filter=author.id:A5077287995,88.0,326.0,
Samuel Martin-Gutierrez,200,https://openalex.org/A5067456203,Samuel Martín-Gutíerrez,https://api.openalex.org/works?filter=author.id:A5067456203,7.0,28.0,
Samuel Pearson,200,https://openalex.org/A5028476678,Samuel Pearson,https://api.openalex.org/works?filter=author.id:A5028476678,16.0,49.0,
Samuel Z Liu,200,,,,,,
Samuli Reijula,200,https://openalex.org/A5043181761,Jaakko Kuorikoski,https://api.openalex.org/works?filter=author.id:A5043181761,19.0,75.0,
Sanaz Talaifar,200,https://openalex.org/A5065764227,Sanaz Talaifar,https://api.openalex.org/works?filter=author.id:A5065764227,14.0,35.0,
Sander van Cranenburgh,200,https://openalex.org/A5049825776,Sander van Cranenburgh,https://api.openalex.org/works?filter=author.id:A5049825776,19.0,112.0,
Sandor Juhasz,200,https://openalex.org/A5013535058,Sándor Juhász,https://api.openalex.org/works?filter=author.id:A5013535058,12.0,90.0,
Sandra Babcock,200,https://openalex.org/A5013712887,Sandra Babcock,https://api.openalex.org/works?filter=author.id:A5013712887,2.0,18.0,
Sandra Gonzalez-Bailon,200,https://openalex.org/A5064437896,Sandra González‐Bailón,https://api.openalex.org/works?filter=author.id:A5064437896,31.0,116.0,
Sandra Jaworeck,200,https://openalex.org/A5005162423,Sandra Jaworeck,https://api.openalex.org/works?filter=author.id:A5005162423,2.0,5.0,
Sandrine Lara Chausson,200,,,,,,
Sandro Ferreira Sousa,200,https://openalex.org/A5080530108,Sandro Sousa,https://api.openalex.org/works?filter=author.id:A5080530108,5.0,23.0,
Sandro Sousa,200,https://openalex.org/A5064456553,Sérgio Simões,https://api.openalex.org/works?filter=author.id:A5064456553,52.0,207.0,
Sang Hoon Lee,200,https://openalex.org/A5111986650,Kyu Hwan Oh,https://api.openalex.org/works?filter=author.id:A5111986650,57.0,403.0,
Sangmi Kim,200,https://openalex.org/A5010311977,Sangmi Kim,https://api.openalex.org/works?filter=author.id:A5010311977,17.0,105.0,
Sangpil Youm,200,https://openalex.org/A5023405697,Sangpil Youm,https://api.openalex.org/works?filter=author.id:A5023405697,3.0,4.0,
Sangyeon Kim,200,https://openalex.org/A5083807006,Sangyeon Kim,https://api.openalex.org/works?filter=author.id:A5083807006,11.0,49.0,
Sanika Damle,200,https://openalex.org/A5026105073,S G Damle,https://api.openalex.org/works?filter=author.id:A5026105073,16.0,58.0,
Sanja Scepanovic,200,https://openalex.org/A5038043083,Sanja Šćepanović,https://api.openalex.org/works?filter=author.id:A5038043083,13.0,95.0,
Saphira Rekker,200,https://openalex.org/A5089310000,Saphira Rekker,https://api.openalex.org/works?filter=author.id:A5089310000,12.0,40.0,
Sarah Bohnensteffen,200,https://openalex.org/A5050185892,Sarah Bohnensteffen,https://api.openalex.org/works?filter=author.id:A5050185892,0.0,1.0,
Sarah Marie Müller,200,https://openalex.org/A5054380585,Sarah Marie Müller,https://api.openalex.org/works?filter=author.id:A5054380585,2.0,8.0,
Sarah McKetta,200,https://openalex.org/A5045847972,Sarah McKetta,https://api.openalex.org/works?filter=author.id:A5045847972,20.0,65.0,
Sarah Tell,200,https://openalex.org/A5057969700,Sarah Tell,https://api.openalex.org/works?filter=author.id:A5057969700,3.0,13.0,
Sarah Williams,200,https://openalex.org/A5033458280,Sarah Williams,https://api.openalex.org/works?filter=author.id:A5033458280,34.0,123.0,
Sascha Grehl,200,https://openalex.org/A5045760597,Sascha Grehl,https://api.openalex.org/works?filter=author.id:A5045760597,3.0,8.0,
Sasha Krigel,200,,,,,,
Sasrah Johnson,200,,,,,,
Saule Bekova,200,https://openalex.org/A5016944327,Сауле Бекова,https://api.openalex.org/works?filter=author.id:A5016944327,9.0,33.0,
Saumya Bhadani,200,https://openalex.org/A5089504371,Saumya Bhadani,https://api.openalex.org/works?filter=author.id:A5089504371,5.0,6.0,
Scott A. Hale,200,https://openalex.org/A5029882049,Scott A. Hale,https://api.openalex.org/works?filter=author.id:A5029882049,29.0,208.0,
Sean Westwood,200,https://openalex.org/A5005694063,Sean Westwood,https://api.openalex.org/works?filter=author.id:A5005694063,22.0,130.0,
Sebastian Block,200,https://openalex.org/A5014829765,Steven Block,https://api.openalex.org/works?filter=author.id:A5014829765,25.0,74.0,
Sebastian Padó,200,https://openalex.org/A5003870894,Sebastian Padó,https://api.openalex.org/works?filter=author.id:A5003870894,35.0,222.0,
Sebastian Stier,200,https://openalex.org/A5040957572,Sebastian Stier,https://api.openalex.org/works?filter=author.id:A5040957572,27.0,118.0,
Sebastian Svegaard,200,https://openalex.org/A5030630783,Sebastian F. K. Svegaard,https://api.openalex.org/works?filter=author.id:A5030630783,2.0,14.0,
Seeun Kim,200,https://openalex.org/A5005014512,Seeun Kim,https://api.openalex.org/works?filter=author.id:A5005014512,18.0,93.0,
Segun Aroyehun,200,https://openalex.org/A5063612283,Segun Taofeek Aroyehun,https://api.openalex.org/works?filter=author.id:A5063612283,7.0,31.0,
Selcan Mutgan,200,https://openalex.org/A5083043810,Selcan Mutgan,https://api.openalex.org/works?filter=author.id:A5083043810,3.0,7.0,
Seoul Lee,200,https://openalex.org/A5066476974,Seoul Lee,https://api.openalex.org/works?filter=author.id:A5066476974,21.0,116.0,
Sepehr Mousavi,200,https://openalex.org/A5064624426,Sepehr Mousavi,https://api.openalex.org/works?filter=author.id:A5064624426,10.0,19.0,
Sepideh Bazazi,200,https://openalex.org/A5008389022,Iain D. Couzin,https://api.openalex.org/works?filter=author.id:A5008389022,76.0,291.0,
Sergio E. Zanotto,200,https://openalex.org/A5095765187,Sergio E. Zanotto,https://api.openalex.org/works?filter=author.id:A5095765187,1.0,5.0,
Seth Frey,200,https://openalex.org/A5022089542,Seth Frey,https://api.openalex.org/works?filter=author.id:A5022089542,14.0,99.0,
Seung Hee Lee,200,https://openalex.org/A5100605178,Seung Hee Lee,https://api.openalex.org/works?filter=author.id:A5100605178,51.0,516.0,
Seungwoong Ha,200,https://openalex.org/A5036160733,Sejin Ha,https://api.openalex.org/works?filter=author.id:A5036160733,29.0,117.0,
Seura Ha,200,https://openalex.org/A5115926396,Seura Ha,https://api.openalex.org/works?filter=author.id:A5115926396,0.0,1.0,
Shahan Ali Memon,200,https://openalex.org/A5102962995,Munmun De Choudhury,https://api.openalex.org/works?filter=author.id:A5102962995,63.0,311.0,
Shaily Bhatt,200,https://openalex.org/A5102901503,Shuchi Bhatt,https://api.openalex.org/works?filter=author.id:A5102901503,16.0,145.0,
Shalmoli Ghosh,200,https://openalex.org/A5004544456,Shalmoli Ghosh,https://api.openalex.org/works?filter=author.id:A5004544456,3.0,6.0,
Shambhobi Bhattacharya,200,https://openalex.org/A5113373189,Shambhobi Bhattacharya,https://api.openalex.org/works?filter=author.id:A5113373189,0.0,1.0,
Shane Mannion,200,https://openalex.org/A5040802478,Shane Mannion,https://api.openalex.org/works?filter=author.id:A5040802478,3.0,9.0,
Shazia'Ayn Babul,200,https://openalex.org/A5034911136,Shelina Babul,https://api.openalex.org/works?filter=author.id:A5034911136,20.0,113.0,
Shehryar Subhani,200,https://openalex.org/A5109839341,Shazia Subhani,https://api.openalex.org/works?filter=author.id:A5109839341,17.0,30.0,
Shengchun Huang,200,https://openalex.org/A5100371274,Sheng Wang,https://api.openalex.org/works?filter=author.id:A5100371274,67.0,429.0,
Shingho Hank Yu,200,,,,,,
Shiori Hironaka,200,https://openalex.org/A5083918574,Shiori Hironaka,https://api.openalex.org/works?filter=author.id:A5083918574,4.0,24.0,
Shiva Nadi Najafabadi,200,https://openalex.org/A5114445221,Shiva Nadi Najafabadi,https://api.openalex.org/works?filter=author.id:A5114445221,1.0,3.0,
Shivani Kumar,200,https://openalex.org/A5056889098,Saru Kumari,https://api.openalex.org/works?filter=author.id:A5056889098,68.0,404.0,
Shouji Fujimoto,200,https://openalex.org/A5078049762,Shouji Fujimoto,https://api.openalex.org/works?filter=author.id:A5078049762,10.0,61.0,
Shreya Havaldar,200,https://openalex.org/A5024378198,Shreya Havaldar,https://api.openalex.org/works?filter=author.id:A5024378198,8.0,32.0,
Shubham Atreja,200,https://openalex.org/A5076021360,Shubham Atreja,https://api.openalex.org/works?filter=author.id:A5076021360,9.0,24.0,
Shuhei Kurizaki,200,https://openalex.org/A5010677626,Shuhei Kurizaki,https://api.openalex.org/works?filter=author.id:A5010677626,6.0,12.0,
Sifeng Chen,200,https://openalex.org/A5086264524,William W. Hauswirth,https://api.openalex.org/works?filter=author.id:A5086264524,95.0,662.0,
Sijia Ma,200,https://openalex.org/A5036476234,Sheng Ma,https://api.openalex.org/works?filter=author.id:A5036476234,23.0,72.0,
Sijia Qian,200,https://openalex.org/A5044652655,Magdalena Wojcieszak,https://api.openalex.org/works?filter=author.id:A5044652655,39.0,177.0,
Silvia De Sojo,200,https://openalex.org/A5119991515,Silvia de Sojo,https://api.openalex.org/works?filter=author.id:A5119991515,0.0,2.0,
Silvia Giordano,200,https://openalex.org/A5059509038,Silvia Giordano,https://api.openalex.org/works?filter=author.id:A5059509038,77.0,588.0,
Siming Huang,200,https://openalex.org/A5037727403,Siming Huang,https://api.openalex.org/works?filter=author.id:A5037727403,38.0,115.0,
Simon S. Woo,200,https://openalex.org/A5033106393,Simon S. Woo,https://api.openalex.org/works?filter=author.id:A5033106393,25.0,244.0,
Simon Walo,200,https://openalex.org/A5092515835,Simon Walo,https://api.openalex.org/works?filter=author.id:A5092515835,3.0,6.0,
Simone Lackner,200,https://openalex.org/A5029862125,Simone Lackner,https://api.openalex.org/works?filter=author.id:A5029862125,4.0,10.0,
Simone Santoni,200,https://openalex.org/A5067296366,Simone Santoni,https://api.openalex.org/works?filter=author.id:A5067296366,6.0,32.0,
Sjoerd B. Stolwijk,200,https://openalex.org/A5030777977,Sjoerd Stolwijk,https://api.openalex.org/works?filter=author.id:A5030777977,5.0,15.0,
Sofia M. Wickberg,200,,,,,,
Soheil Shayegh,200,https://openalex.org/A5015269440,Soheil Shayegh,https://api.openalex.org/works?filter=author.id:A5015269440,16.0,81.0,
Solomon Messing,200,https://openalex.org/A5069884896,Solomon Messing,https://api.openalex.org/works?filter=author.id:A5069884896,22.0,114.0,
Sonia Yeh,200,https://openalex.org/A5029945844,Sonia Yeh,https://api.openalex.org/works?filter=author.id:A5029945844,42.0,224.0,
Sophia Horn,200,https://openalex.org/A5010871179,S. Horn,https://api.openalex.org/works?filter=author.id:A5010871179,42.0,293.0,
Soroush Vosoughi,200,https://openalex.org/A5035399743,Soroush Vosoughi,https://api.openalex.org/works?filter=author.id:A5035399743,23.0,212.0,
Sou Hyun Jang,200,https://openalex.org/A5002073039,Sou Hyun Jang,https://api.openalex.org/works?filter=author.id:A5002073039,13.0,82.0,
Srebrenka Letina,200,https://openalex.org/A5011970474,Srebrenka Letina,https://api.openalex.org/works?filter=author.id:A5011970474,9.0,63.0,
Stanisław Stępień,200,https://openalex.org/A5025826537,Krzysztof Stępień,https://api.openalex.org/works?filter=author.id:A5025826537,17.0,119.0,
Stanley Huang,200,https://openalex.org/A5046189285,Stanley Ching‐Cheng Huang,https://api.openalex.org/works?filter=author.id:A5046189285,34.0,68.0,
Stefan Herzog,200,https://openalex.org/A5008439962,Stefan M. Herzog,https://api.openalex.org/works?filter=author.id:A5008439962,29.0,139.0,
Stefan Kitzler,200,https://openalex.org/A5034863610,Stefan Kitzler,https://api.openalex.org/works?filter=author.id:A5034863610,4.0,20.0,
Stefano Balietti,200,https://openalex.org/A5066048702,Stefano Balietti,https://api.openalex.org/works?filter=author.id:A5066048702,14.0,45.0,
Stefano Palminteri,200,https://openalex.org/A5028199267,Stefano Palminteri,https://api.openalex.org/works?filter=author.id:A5028199267,37.0,191.0,
Stein Jongerius,200,https://openalex.org/A5114445219,Stein Jongerius,https://api.openalex.org/works?filter=author.id:A5114445219,1.0,10.0,
Stephan Lewandowsky,200,https://openalex.org/A5017914184,Stephan Lewandowsky,https://api.openalex.org/works?filter=author.id:A5017914184,94.0,664.0,
Stephanie Wang,200,https://openalex.org/A5101922299,Stephanie Wang,https://api.openalex.org/works?filter=author.id:A5101922299,14.0,70.0,
Steven R Wilson,200,https://openalex.org/A5055973075,Steven R. Wilson,https://api.openalex.org/works?filter=author.id:A5055973075,37.0,243.0,
Subhayan Mukerjee,200,https://openalex.org/A5067134501,Subhayan Mukerjee,https://api.openalex.org/works?filter=author.id:A5067134501,9.0,34.0,
Şükrü Atsızelti,200,https://openalex.org/A5093136191,Şükrü Atsızelti,https://api.openalex.org/works?filter=author.id:A5093136191,2.0,9.0,
Sune Lehmann,200,https://openalex.org/A5015080044,Sune Lehmann,https://api.openalex.org/works?filter=author.id:A5015080044,44.0,207.0,
Sungkyu Park,200,https://openalex.org/A5020036844,Sungkyu Park,https://api.openalex.org/works?filter=author.id:A5020036844,18.0,83.0,
Sungkyu Shaun Park,200,https://openalex.org/A5085387972,Seojin Park,https://api.openalex.org/works?filter=author.id:A5085387972,1.0,5.0,
Susan Athey,200,https://openalex.org/A5001211242,Susan Athey,https://api.openalex.org/works?filter=author.id:A5001211242,62.0,370.0,
Sushrita Rakshit,200,https://openalex.org/A5099137399,Sushrita Rakshit,https://api.openalex.org/works?filter=author.id:A5099137399,1.0,5.0,
Susumu Nagayama,200,https://openalex.org/A5012197691,Susumu Nagayama,https://api.openalex.org/works?filter=author.id:A5012197691,5.0,5.0,
Sven Banisch,200,https://openalex.org/A5067907907,Sven Banisch,https://api.openalex.org/works?filter=author.id:A5067907907,12.0,76.0,
Swapneel S Mehta,200,https://openalex.org/A5102348256,Swapneel Mehta,https://api.openalex.org/works?filter=author.id:A5102348256,1.0,6.0,
Syeda Gulnoor Zahra,200,,,,,,
Szilvia Rudas,200,https://openalex.org/A5113279801,Szilvia Rudas,https://api.openalex.org/works?filter=author.id:A5113279801,2.0,4.0,
Szymon Talaga,200,https://openalex.org/A5031702282,Szymon Talaga,https://api.openalex.org/works?filter=author.id:A5031702282,6.0,24.0,
Tabia Tanzin Prama,200,https://openalex.org/A5038520407,Tabia Tanzin Prama,https://api.openalex.org/works?filter=author.id:A5038520407,4.0,21.0,
Taegyoon Kim,200,https://openalex.org/A5087900468,Taegyoon Kim,https://api.openalex.org/works?filter=author.id:A5087900468,2.0,8.0,
Taehee Kim,200,https://openalex.org/A5100369134,Taehee Kim,https://api.openalex.org/works?filter=author.id:A5100369134,27.0,87.0,
Taesung Hwang,200,https://openalex.org/A5000072903,Taesung Hwang,https://api.openalex.org/works?filter=author.id:A5000072903,8.0,25.0,
Taha Yasseri,200,https://openalex.org/A5046908604,Taha Yasseri,https://api.openalex.org/works?filter=author.id:A5046908604,27.0,170.0,
Tahmineh Godazgar,200,https://openalex.org/A5004333240,Tahmineh Godazgar,https://api.openalex.org/works?filter=author.id:A5004333240,1.0,2.0,
Taichi Murayama,200,https://openalex.org/A5110823458,Taichi Murayama,https://api.openalex.org/works?filter=author.id:A5110823458,9.0,19.0,
Takahiro Yabe,200,https://openalex.org/A5075756309,Takahiro Yabe,https://api.openalex.org/works?filter=author.id:A5075756309,21.0,93.0,
Takayuki Mizuno,200,https://openalex.org/A5010318820,Takayuki Mizuno,https://api.openalex.org/works?filter=author.id:A5010318820,31.0,227.0,
Tal August,200,https://openalex.org/A5029563909,Tal August,https://api.openalex.org/works?filter=author.id:A5029563909,13.0,43.0,
Talayeh Aledavood,200,https://openalex.org/A5003213649,Talayeh Aledavood,https://api.openalex.org/works?filter=author.id:A5003213649,16.0,62.0,
Tamara N. Rayan,200,https://openalex.org/A5087802768,Tamara X. Rayan,https://api.openalex.org/works?filter=author.id:A5087802768,1.0,3.0,
Tanise Ceron,200,https://openalex.org/A5057586513,Tanise Ceron,https://api.openalex.org/works?filter=author.id:A5057586513,3.0,13.0,
Tara Sowrirajan,200,https://openalex.org/A5005262703,Tara Sowrirajan,https://api.openalex.org/works?filter=author.id:A5005262703,3.0,6.0,
Tarak Shah,200,https://openalex.org/A5049016095,Eugene Wu,https://api.openalex.org/works?filter=author.id:A5049016095,34.0,241.0,
Tariq Choucair,200,https://openalex.org/A5043435281,Tariq Choucair,https://api.openalex.org/works?filter=author.id:A5043435281,4.0,34.0,
Tasuku Igarashi,200,https://openalex.org/A5020702662,Tasuku Igarashi,https://api.openalex.org/works?filter=author.id:A5020702662,14.0,87.0,
Thabo J van Woudenberg,200,https://openalex.org/A5004164861,Thabo J. van Woudenberg,https://api.openalex.org/works?filter=author.id:A5004164861,13.0,51.0,
Théophile Lenoir,200,https://openalex.org/A5118182968,Théophile Lenoir,https://api.openalex.org/works?filter=author.id:A5118182968,1.0,2.0,
Theresa Kuchler,200,https://openalex.org/A5006578976,Theresa Kuchler,https://api.openalex.org/works?filter=author.id:A5006578976,31.0,97.0,
Thiemo Fetzer,200,https://openalex.org/A5034565938,Thiemo Fetzer,https://api.openalex.org/works?filter=author.id:A5034565938,24.0,346.0,
Thijs Carrière,200,https://openalex.org/A5093064100,Thijs Cornelis Carrière,https://api.openalex.org/works?filter=author.id:A5093064100,3.0,8.0,
Thomas Chesney,200,https://openalex.org/A5050750056,Thomas Chesney,https://api.openalex.org/works?filter=author.id:A5050750056,17.0,109.0,
Thomas Costello,200,https://openalex.org/A5055631608,Thomas H. Costello,https://api.openalex.org/works?filter=author.id:A5055631608,20.0,98.0,
Thomas F. Eisenmann,200,https://openalex.org/A5028493599,Thomas Müller,https://api.openalex.org/works?filter=author.id:A5028493599,8.0,49.0,
Thomas H. Li,200,https://openalex.org/A5103873055,Thomas H. Li,https://api.openalex.org/works?filter=author.id:A5103873055,21.0,60.0,
Thomas Li,200,https://openalex.org/A5052819678,L. Li,https://api.openalex.org/works?filter=author.id:A5052819678,184.0,3384.0,
Thomas Robiglio,200,https://openalex.org/A5052543412,Thomas Robiglio,https://api.openalex.org/works?filter=author.id:A5052543412,3.0,6.0,
Thorsten Piske,200,https://openalex.org/A5027925493,Thorsten Piske,https://api.openalex.org/works?filter=author.id:A5027925493,11.0,48.0,
Tiago Oliveira Cunha,200,https://openalex.org/A5000454719,Tiago Oliveira Cunha,https://api.openalex.org/works?filter=author.id:A5000454719,5.0,16.0,
Tiago P. Peixoto,200,https://openalex.org/A5022414084,Tiago P. Peixoto,https://api.openalex.org/works?filter=author.id:A5022414084,26.0,82.0,
Tian Yang,200,https://openalex.org/A5065295188,Yang Tian,https://api.openalex.org/works?filter=author.id:A5065295188,69.0,494.0,
Tianyi Zhang,200,https://openalex.org/A5100437458,Tianyi Zhang,https://api.openalex.org/works?filter=author.id:A5100437458,33.0,184.0,
Tijana Zrnic,200,https://openalex.org/A5032482329,Tijana Zrnic,https://api.openalex.org/works?filter=author.id:A5032482329,10.0,44.0,
Tim Faverjon,200,https://openalex.org/A5093329780,Tim Faverjon,https://api.openalex.org/works?filter=author.id:A5093329780,0.0,5.0,
Timo Damm,200,https://openalex.org/A5034315722,Timo Damm,https://api.openalex.org/works?filter=author.id:A5034315722,13.0,57.0,
Timo Koch,200,https://openalex.org/A5042696215,Troels Koch,https://api.openalex.org/works?filter=author.id:A5042696215,32.0,98.0,
Timon Drewes,200,https://openalex.org/A5095737580,Timon K. Drewes,https://api.openalex.org/works?filter=author.id:A5095737580,1.0,1.0,
Timothy Dörr,200,https://openalex.org/A5055160277,Timothy G. Dorr,https://api.openalex.org/works?filter=author.id:A5055160277,3.0,10.0,
Timur Naushirvanov,200,https://openalex.org/A5079790816,Timur Naushirvanov,https://api.openalex.org/works?filter=author.id:A5079790816,2.0,6.0,
Tina Eliassi-Rad,200,https://openalex.org/A5080731595,Tina Eliassi‐Rad,https://api.openalex.org/works?filter=author.id:A5080731595,37.0,216.0,
Tina Law,200,https://openalex.org/A5003680815,Tina Law,https://api.openalex.org/works?filter=author.id:A5003680815,6.0,23.0,
